180 findings in intellicrack\handlers\pefile_handler.py

intellicrack\handlers\pefile_handler.py:37: unused variable 'RESOURCE' (60% confidence, 1 line)
intellicrack\core\anti_analysis\api_obfuscation.py:414: unused method '_deobfuscate_string' (60% confidence, 3 lines)

intellicrack\core\anti_analysis\api_obfuscation.py:408: unused method '_obfuscated_string' (60% confidence, 5 lines)

intellicrack\core\anti_analysis\api_obfuscation.py:604: unused method 'generate_call_obfuscation' (60% confidence, 14 lines)

intellicrack\core\anti_analysis\api_obfuscation.py:75: unused method 'obfuscate_api_calls' (60% confidence, 29 lines)

intellicrack\core\anti_analysis\api_obfuscation.py:374: unused method '_indirect_call' (60% confidence, 33 lines)

intellicrack\core\anti_analysis\api_obfuscation.py:105: unused method 'resolve_api' (60% confidence, 40 lines)


10 findings in intellicrack\core\anti_analysis\sandbox_detector.py

intellicrack\core\anti_analysis\sandbox_detector.py:1696: unused attribute 'dwLength' (60% confidence, 1 line)

intellicrack\core\anti_analysis\sandbox_detector.py:1717: unused attribute 'dwOSVersionInfoSize' (60% confidence, 1 line)

intellicrack\core\anti_analysis\sandbox_detector.py:3102: unused variable 'lParam' (100% confidence, 1 line)

intellicrack\core\anti_analysis\sandbox_detector.py:1640: unused method 'distance_to' (60% confidence, 3 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1963: unused method 'get_detection_type' (60% confidence, 3 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1679: unused class 'MEMORYSTATUSEX' (60% confidence, 18 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1644: unused class 'RECT' (60% confidence, 20 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1698: unused class 'OSVERSIONINFOEX' (60% confidence, 20 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1967: unused method 'evade_with_behavioral_adaptation' (60% confidence, 52 lines)

intellicrack\core\anti_analysis\sandbox_detector.py:1877: unused method 'generate_sandbox_evasion' (60% confidence, 81 lines)


10 findings in intellicrack\core\exploitation\crypto_key_extractor.py

intellicrack\core\exploitation\crypto_key_extractor.py:54: unused variable 'DSA_PUBLIC' (60% confidence, 1 line)

intellicrack\core\exploitation\crypto_key_extractor.py:55: unused variable 'DSA_PRIVATE' (60% confidence, 1 line)

intellicrack\core\exploitation\crypto_key_extractor.py:1708: unused variable 'func_list' (100% confidence, 1 line)

intellicrack\core\exploitation\crypto_key_extractor.py:1639: unused method '_verify_cache_timing_pattern' (60% confidence, 6 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2806: unused method 'extract_from_binary' (60% confidence, 6 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2781: unused method '_extract_der_keys' (60% confidence, 24 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2546: unused method '_extract_ecc_keys' (60% confidence, 25 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2304: unused method '_find_generated_symmetric_keys' (60% confidence, 27 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2813: unused method 'export_keys' (60% confidence, 40 lines)

intellicrack\core\exploitation\crypto_key_extractor.py:2737: unused method '_extract_pem_keys' (60% confidence, 43 lines)


10 findings in intellicrack\core\integration\intelligent_correlation.py

intellicrack\core\integration\intelligent_correlation.py:95: unused attribute 'exact_match_boost' (60% confidence, 1 line)

intellicrack\core\integration\intelligent_correlation.py:96: unused attribute 'prefix_suffix_weight' (60% confidence, 1 line)

intellicrack\core\integration\intelligent_correlation.py:852: unused attribute 'correlation_cache' (60% confidence, 1 line)

intellicrack\core\integration\intelligent_correlation.py:289: unused method 'add_mapping' (60% confidence, 3 lines)

intellicrack\core\integration\intelligent_correlation.py:293: unused method 'set_base_address' (60% confidence, 3 lines)

intellicrack\core\integration\intelligent_correlation.py:297: unused method 'add_relocation' (60% confidence, 5 lines)

intellicrack\core\integration\intelligent_correlation.py:573: unused method 'detect_outliers_statistical' (60% confidence, 13 lines)

intellicrack\core\integration\intelligent_correlation.py:1027: unused method 'translate_addresses' (60% confidence, 21 lines)

intellicrack\core\integration\intelligent_correlation.py:661: unused method 'find_similar_patterns' (60% confidence, 29 lines)

intellicrack\core\integration\intelligent_correlation.py:344: unused method 'correlate_by_pattern' (60% confidence, 36 lines)


10 findings in intellicrack\core\patching\windows_activator.py

intellicrack\core\patching\windows_activator.py:57: unused variable 'CHECK_ONLY' (60% confidence, 1 line)

intellicrack\core\patching\windows_activator.py:82: unused attribute 'last_validation_time' (60% confidence, 1 line)

intellicrack\core\patching\windows_activator.py:83: unused attribute 'last_validation_result' (60% confidence, 1 line)

intellicrack\core\patching\windows_activator.py:84: unused attribute 'validation_cache_duration' (60% confidence, 1 line)

intellicrack\core\patching\windows_activator.py:103: unused method 'check_activation_status' (60% confidence, 12 lines)

intellicrack\core\patching\windows_activator.py:372: unused method 'get_product_key_info' (60% confidence, 28 lines)

intellicrack\core\patching\windows_activator.py:341: unused method 'reset_activation' (60% confidence, 30 lines)

intellicrack\core\patching\windows_activator.py:116: unused method 'generate_hwid' (60% confidence, 82 lines)

intellicrack\core\patching\windows_activator.py:1073: unused method 'run_with_callback' (60% confidence, 111 lines)

intellicrack\core\patching\windows_activator.py:1065: unused class 'WindowsActivatorInteractive' (60% confidence, 119 lines)


10 findings in intellicrack\core\processing\gpu_accelerator.py

intellicrack\core\processing\gpu_accelerator.py:392: unused attribute 'intel_pytorch_available' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:397: unused attribute 'tensorflow_devices' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:423: unused attribute 'selected_backend' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:424: unused attribute 'detected_gpu_vendor' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:425: unused attribute 'detected_gpu_name' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:428: unused attribute 'backend_benchmarks' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:430: unused attribute 'blacklisted_backends' (60% confidence, 1 line)

intellicrack\core\processing\gpu_accelerator.py:446: unused method '_select_preferred_backend' (60% confidence, 2 lines)

intellicrack\core\processing\gpu_accelerator.py:449: unused method '_run_initial_benchmarks' (60% confidence, 2 lines)

intellicrack\core\processing\gpu_accelerator.py:148: unused method 'accelerate_pattern_matching' (60% confidence, 27 lines)


10 findings in intellicrack\plugins\custom_modules\network_analysis_plugin.py

intellicrack\plugins\custom_modules\network_analysis_plugin.py:44: unused attribute 'filter_expression' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:46: unused attribute 'is_capturing' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:342: unused variable 'capture_file' (100% confidence, 1 line)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:543: unused method 'get_socket_info' (60% confidence, 42 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:159: unused method 'create_socket_server' (60% confidence, 44 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:204: unused method 'scan_ports' (60% confidence, 57 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:100: unused method 'detect_socket_apis' (60% confidence, 58 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:342: unused method 'analyze_socket_traffic' (60% confidence, 77 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:262: unused method 'monitor_socket_activity' (60% confidence, 79 lines)

intellicrack\plugins\custom_modules\network_analysis_plugin.py:435: unused method 'monitor_traffic' (60% confidence, 107 lines)


10 findings in intellicrack\plugins\custom_modules\ui_enhancement_module.py

intellicrack\plugins\custom_modules\ui_enhancement_module.py:50: unused import 'FigureCanvasType' (90% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:51: unused import 'FigureType' (90% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:124: unused variable 'FILE_EXPLORER' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:125: unused variable 'ANALYSIS_VIEWER' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:690: unused attribute '_cached_items' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:691: unused attribute '_directory_analysis' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:871: unused attribute '_cached_items' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:891: unused attribute '_directory_analysis' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:2462: unused attribute 'vm_unwrapper' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\ui_enhancement_module.py:121: unused class 'PanelType' (60% confidence, 6 lines)


10 findings in intellicrack\plugins\custom_modules\vm_protection_unwrapper.py

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:59: unused variable 'ENIGMA_VIRTUALBOX' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:60: unused variable 'OBSIDIUM' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:61: unused variable 'WINLICENSE' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:62: unused variable 'SAFENGINE' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:86: unused variable 'x86_equivalent' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:406: unused method 'decrypt_cv_vm' (60% confidence, 4 lines)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:582: unused method 'execute_vm_instruction' (60% confidence, 21 lines)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:137: unused method 'identify_version' (60% confidence, 25 lines)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:1799: unused method '_parse_vm_instructions' (60% confidence, 33 lines)

intellicrack\plugins\custom_modules\vm_protection_unwrapper.py:1833: unused method '_vm_to_x86' (60% confidence, 39 lines)


10 findings in intellicrack\cli\tutorial_system.py

intellicrack\cli\tutorial_system.py:1222: unused function 'create_tutorial_system' (60% confidence, 3 lines)

intellicrack\cli\tutorial_system.py:1111: unused method 'confirm_tutorial_reset' (60% confidence, 12 lines)

intellicrack\cli\tutorial_system.py:1124: unused method 'get_custom_tutorial_settings' (60% confidence, 20 lines)

intellicrack\cli\tutorial_system.py:1030: unused method 'show_tutorial_progress_bar' (60% confidence, 22 lines)

intellicrack\cli\tutorial_system.py:1005: unused method 'display_centered_tutorial_header' (60% confidence, 24 lines)

intellicrack\cli\tutorial_system.py:1086: unused method 'interactive_tutorial_selection' (60% confidence, 24 lines)

intellicrack\cli\tutorial_system.py:1053: unused method 'display_step_with_syntax' (60% confidence, 32 lines)

intellicrack\cli\tutorial_system.py:1145: unused method 'display_tutorials_table' (60% confidence, 33 lines)

intellicrack\cli\tutorial_system.py:1179: unused method 'display_tutorial_structure_tree' (60% confidence, 41 lines)

intellicrack\cli\tutorial_system.py:956: unused method 'display_tutorial_cards' (60% confidence, 48 lines)


10 findings in intellicrack\core\certificate\patch_generators.py

intellicrack\core\certificate\patch_generators.py:491: unused function 'generate_register_save_x86' (60% confidence, 11 lines)

intellicrack\core\certificate\patch_generators.py:504: unused function 'generate_register_restore_x86' (60% confidence, 11 lines)

intellicrack\core\certificate\patch_generators.py:257: unused function 'generate_conditional_invert_x64' (60% confidence, 14 lines)

intellicrack\core\certificate\patch_generators.py:414: unused function 'wrap_patch_cdecl' (60% confidence, 14 lines)

intellicrack\core\certificate\patch_generators.py:610: unused function 'validate_patch_alignment' (60% confidence, 15 lines)

intellicrack\core\certificate\patch_generators.py:391: unused function 'wrap_patch_stdcall' (60% confidence, 21 lines)

intellicrack\core\certificate\patch_generators.py:430: unused function 'wrap_patch_fastcall' (60% confidence, 24 lines)

intellicrack\core\certificate\patch_generators.py:456: unused function 'wrap_patch_x64_convention' (60% confidence, 33 lines)

intellicrack\core\certificate\patch_generators.py:517: unused function 'generate_register_save_x64' (60% confidence, 36 lines)

intellicrack\core\certificate\patch_generators.py:555: unused function 'generate_register_restore_x64' (60% confidence, 36 lines)


9 findings in intellicrack\ai\ai_file_tools.py

intellicrack\ai\ai_file_tools.py:43: unused variable 'directories_scanned' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:44: unused variable 'total_files_checked' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:55: unused variable 'is_binary' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:84: unused attribute 'approved' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:100: unused attribute 'approved' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:103: unused attribute 'approved' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:109: unused attribute 'approved' (60% confidence, 1 line)

intellicrack\ai\ai_file_tools.py:58: unused class 'BatchReadResult' (60% confidence, 7 lines)

intellicrack\ai\ai_file_tools.py:325: unused method 'set_max_file_size' (60% confidence, 10 lines)
